   1,  0.43915,  0.39336,  0.98507,  0.49701,112.5, -11663.499,    356.602, 200       35   13   64   42 2772         -1.000
   2,  0.38378,  0.34300,  0.98365,  0.43558,122.5, -12005.884,    360.899, 200       27   17   68   46 2768         -1.000
   3,  0.41622,  0.36493,  0.98543,  0.48428,114.5, -12356.126,    362.441, 200       32   13   67   41 2773         -1.000
   4,  0.43333,  0.38235,  0.98614,  0.50000,112.0, -11919.540,    359.144, 200       29   20   63   39 2775         -1.000
   5,  0.37895,  0.34951,  0.98188,  0.41379,127.0, -11865.994,    370.970, 200       27   18   67   51 2763         -1.000
   6,  0.38743,  0.35922,  0.98188,  0.42045,126.0, -12006.605,    374.527, 200       28   18   66   51 2763         -1.000
   7,  0.41758,  0.36190,  0.98614,  0.49351,113.0, -11634.778,    353.074, 200       31   14   67   39 2775         -1.000
   8,  0.29050,  0.25490,  0.98188,  0.33766,137.0, -12339.248,    358.935, 200       16   20   76   51 2763         -1.000
   9,  0.38068,  0.33005,  0.98543,  0.44966,119.5, -12648.127,    346.191, 200       23   21   68   41 2773         -1.000
  10,  0.41530,  0.36893,  0.98507,  0.47500,116.0, -12400.443,    353.663, 200       29   18   65   42 2772         -1.000
Avg,  0.39429,  0.35082,  0.98426,  0.45069,120.000, -12084.024,    359.645,200.000,        NaN
Std,  0.04044,  0.03636,  0.00169,  0.04838,7.720,    319.823,      7.932,  0.000,        NaN
