   1,  0.60494,  0.49495,  0.97853,  0.77778,34.5, -16346.127,     46.882, 200       22    5   25    7  319         -1.000
   2,  0.57647,  0.48515,  0.96933,  0.71014,37.5, -16300.514,     59.362, 200       23    3   26   10  316         -1.000
   3,  0.67045,  0.57282,  0.97853,  0.80822,29.5, -16476.136,     59.157, 200       29    1   22    7  319         -1.000
   4,  0.67059,  0.57576,  0.97853,  0.80282,30.5, -16489.683,     53.560, 200       26    5   21    7  319         -1.000
   5,  0.53659,  0.44898,  0.96626,  0.66667,41.0, -16578.758,     57.240, 200       19    6   27   11  315         -1.000
   6,  0.49351,  0.40426,  0.96626,  0.63333,44.0, -16878.254,     55.160, 200       14   10   28   11  315         -1.000
   7,  0.51852,  0.44681,  0.96012,  0.61765,44.0, -17099.483,     54.748, 200       16   10   26   13  313         -1.000
   8,  0.60000,  0.50000,  0.97546,  0.75000,36.0, -16450.901,     49.534, 200       20    8   24    8  318         -1.000
   9,  0.65060,  0.55102,  0.97853,  0.79412,32.0, -16479.196,     57.689, 200       24    6   22    7  319         -1.000
  10,  0.61250,  0.51579,  0.97546,  0.75385,35.5, -16478.314,     53.669, 200       20    9   23    8  318         -1.000
Avg,  0.59342,  0.49955,  0.97270,  0.73146,36.450, -16557.737,     54.700,200.000,        NaN
Std,  0.05900,  0.05361,  0.00635,  0.06718,4.942,    232.978,      3.839,  0.000,        NaN
