   1,  0.57895,  0.53659,  0.98021,  0.62857,37.0,  -6097.798,     73.677, 200       17   10   19   13  644         -1.000
   2,  0.51807,  0.53086,  0.96804,  0.50588,45.5,  -6425.724,     73.990, 200       16   11   19   21  636         -1.000
   3,  0.42857,  0.41772,  0.96804,  0.44000,50.5,  -6167.938,     62.309, 200       10   13   23   21  636         -1.000
   4,  0.54795,  0.51282,  0.97869,  0.58824,40.0,  -5972.970,     71.823, 200       13   14   19   14  643         -1.000
   5,  0.71622,  0.65432,  0.98935,  0.79104,26.5,  -5657.957,     79.241, 200       21   11   14    7  650         -1.000
   6,  0.50000,  0.47619,  0.97260,  0.52632,44.0,  -6056.874,     71.785, 200       16    8   22   18  639         -1.000
   7,  0.61039,  0.58025,  0.98021,  0.64384,35.5,  -5950.716,     70.409, 200       18   11   17   13  644         -1.000
   8,  0.61842,  0.61039,  0.97869,  0.62667,36.5,  -6288.118,     72.402, 200       16   15   15   14  643         -1.000
   9,  0.63014,  0.58974,  0.98326,  0.67647,34.0,  -6195.799,     72.264, 200       16   14   16   11  646         -1.000
  10,  0.58904,  0.54430,  0.98174,  0.64179,36.5,  -6334.769,     74.324, 200       15   13   18   12  645         -1.000
Avg,  0.57377,  0.54532,  0.97808,  0.60688,38.600,  -6114.866,     72.223,200.000,        NaN
Std,  0.07573,  0.06458,  0.00639,  0.09332,6.395,    210.683,      4.011,  0.000,        NaN
