   1,  0.37278,  0.26809,  0.99153,  0.61165,111.5, -98822.689,    367.449, 200       26   11   86   20 2342         -1.000
   2,  0.36207,  0.26809,  0.98942,  0.55752,116.5, -98257.258,    351.516, 200       26   11   86   25 2337         -1.000
   3,  0.40719,  0.29060,  0.99323,  0.68000,105.0, -97868.521,    378.509, 200       28   12   83   16 2346         -1.000
   4,  0.45087,  0.33333,  0.99280,  0.69643,101.0, -98103.266,    374.717, 200       33   12   78   17 2345         -1.000
   5,  0.35329,  0.25322,  0.99111,  0.58416,114.5, -98620.388,    358.111, 200       23   13   87   21 2341         -1.000
   6,  0.47953,  0.34746,  0.99492,  0.77358,94.0, -97951.673,    350.852, 200       36   10   77   12 2350         -1.000
   7,  0.44118,  0.31915,  0.99365,  0.71429,100.5, -98330.861,    345.919, 200       32   11   80   15 2347         -1.000
   8,  0.43195,  0.31602,  0.99280,  0.68224,103.5, -98489.565,    355.574, 200       29   15   79   17 2345         -1.000
   9,  0.45882,  0.33621,  0.99365,  0.72222,99.0, -97875.885,    366.942, 200       32   14   77   15 2347         -1.000
  10,  0.38462,  0.28384,  0.99069,  0.59633,112.5, -97832.345,    361.392, 200       24   17   82   22 2340         -1.000
Avg,  0.41423,  0.30160,  0.99238,  0.66184,105.800, -98215.245,    361.098,200.000,        NaN
Std,  0.04209,  0.03138,  0.00157,  0.06675,7.142,    329.775,     10.148,  0.000,        NaN
