   1,  0.76190,  0.62745,  0.99693,  0.96970,21.0, -15952.958,     43.569, 200       31    2   19    1  325         -1.000
   2,  0.64634,  0.54639,  0.97853,  0.79104,32.5, -16194.592,     47.144, 200       23    7   22    7  319         -1.000
   3,  0.70238,  0.59596,  0.98466,  0.85507,27.5, -16496.252,     47.735, 200       27    5   20    5  321         -1.000
   4,  0.76829,  0.64948,  0.99387,  0.94030,22.5, -16151.437,     45.655, 200       28    7   17    2  324         -1.000
   5,  0.67470,  0.56000,  0.98466,  0.84848,29.0, -15972.281,     48.071, 200       26    4   22    5  321         -1.000
   6,  0.69880,  0.60417,  0.98160,  0.82857,29.0, -16398.608,     45.099, 200       25    8   19    6  320         -1.000
   7,  0.68750,  0.57895,  0.98466,  0.84615,29.5, -16323.345,     44.855, 200       23    9   20    5  321         -1.000
   8,  0.72289,  0.60000,  0.99080,  0.90909,25.0, -15913.267,     43.470, 200       28    4   20    3  323         -1.000
   9,  0.75294,  0.64000,  0.99080,  0.91429,23.0, -16104.144,     44.692, 200       30    4   18    3  323         -1.000
  10,  0.57500,  0.48936,  0.96933,  0.69697,39.0, -16448.988,     44.350, 200       18   10   24   10  316         -1.000
Avg,  0.69907,  0.58918,  0.98558,  0.85997,27.800, -16195.587,     45.464,200.000,        NaN
Std,  0.05579,  0.04563,  0.00764,  0.07517,5.085,    202.707,      1.572,  0.000,        NaN
