   1,  0.74667,  0.66667,  0.99239,  0.84848,23.0,  -5838.216,     78.013, 200       24    8   14    5  652         -1.000
   2,  0.66234,  0.64557,  0.98174,  0.68000,32.5,  -6064.184,     81.031, 200       19   13   14   12  645         -1.000
   3,  0.74359,  0.70732,  0.98782,  0.78378,25.0,  -5925.177,     73.687, 200       24   10   12    8  649         -1.000
   4,  0.56944,  0.53247,  0.98021,  0.61194,38.5,  -6005.953,     76.683, 200       13   15   18   13  644         -1.000
   5,  0.68919,  0.64557,  0.98630,  0.73913,29.5,  -5711.020,     75.979, 200       19   13   14    9  648         -1.000
   6,  0.62338,  0.58537,  0.98174,  0.66667,34.0,  -5789.115,     75.949, 200       19   10   17   12  645         -1.000
   7,  0.67073,  0.63218,  0.98326,  0.71429,29.5,  -5642.636,     76.202, 200       25    5   16   11  646         -1.000
   8,  0.75676,  0.70000,  0.99087,  0.82353,24.0,  -6035.143,     80.035, 200       22   12   12    6  651         -1.000
   9,  0.72727,  0.68293,  0.98782,  0.77778,26.0,  -5966.414,     77.970, 200       23   10   13    8  649         -1.000
  10,  0.64000,  0.60000,  0.98326,  0.68571,33.0,  -6115.831,     78.540, 200       18   12   16   11  646         -1.000
Avg,  0.68294,  0.63981,  0.98554,  0.73313,29.500,  -5909.369,     77.409,200.000,        NaN
Std,  0.05834,  0.05192,  0.00393,  0.07114,4.770,    150.086,      2.049,  0.000,        NaN
