   1,  0.56593,  0.49282,  0.99076,  0.66452,86.5, -33721.545,    109.837, 200,  44,  15,  53 ,  26 ,2788  ,       -1.000
   2,  0.51366,  0.51648,  0.98401,  0.51087,110.0, -33721.683,    119.645, 200,  26,  42,  44 ,  45 ,2769  ,       -1.000
   3,  0.58163,  0.55340,  0.98721,  0.61290,91.0, -34021.192,    110.343, 200,  48,  18,  46 ,  36 ,2778  ,       -1.000
   4,  0.56410,  0.55000,  0.98579,  0.57895,97.0, -34471.855,    118.730, 200,  43,  24,  45 ,  40 ,2774  ,       -1.000
   5,  0.56545,  0.52941,  0.98756,  0.60674,93.0, -34296.560,    108.796, 200,  44,  20,  48 ,  35 ,2779  ,       -1.000
   6,  0.58152,  0.54315,  0.98863,  0.62573,90.5, -33674.793,    113.903, 200,  40,  27,  45 ,  32 ,2782  ,       -1.000
   7,  0.59487,  0.57426,  0.98721,  0.61702,90.0, -33430.593,    116.104, 200,  47,  22,  43 ,  36 ,2778  ,       -1.000
   8,  0.49254,  0.48768,  0.98223,  0.49749,112.5, -33290.597,    120.546, 200,  39,  21,  52 ,  50 ,2764  ,       -1.000
   9,  0.60963,  0.55882,  0.99005,  0.67059,83.0, -33575.590,    117.506, 200,  47,  20,  45 ,  28 ,2786  ,       -1.000
  10,  0.52551,  0.53368,  0.98294,  0.51759,108.5, -33654.693,    123.589, 200,  36,  31,  45 ,  48 ,2766  ,       -1.000
Avg,  0.55948,  0.53397,  0.98664,  0.59024,96.200, -33785.910,    115.900,200.000,        NaN
Std,  0.03546,  0.02669,  0.00274,  0.05920,9.923,    352.178,      4.769,  0.000,        NaN
