   1,  0.76000,  0.72152,  0.98935,  0.80282,24.5, -32097.346,     47.313, 200,  22,  13,  11 ,   7 , 650  ,       -1.000
   2,  0.71795,  0.71795,  0.98326,  0.71795,29.0, -32659.287,     54.109, 200,  21,  14,  11 ,  11 , 646  ,       -1.000
   3,  0.77778,  0.70787,  0.99239,  0.86301,19.5, -32889.029,     53.529, 200,  30,   3,  13 ,   5 , 652  ,       -1.000
   4,  0.82051,  0.74419,  0.99543,  0.91429,17.0, -32941.373,     37.727, 200,  29,   6,  11 ,   3 , 654  ,       -1.000
   5,  0.76543,  0.70455,  0.99087,  0.83784,21.0, -32995.216,     48.404, 200,  29,   4,  13 ,   6 , 651  ,       -1.000
   6,  0.78205,  0.75309,  0.98935,  0.81333,22.5, -33041.256,     52.730, 200,  25,  11,  10 ,   7 , 650  ,       -1.000
   7,  0.76250,  0.70115,  0.99087,  0.83562,21.5, -32816.486,     45.126, 200,  28,   5,  13 ,   6 , 651  ,       -1.000
   8,  0.79221,  0.71765,  0.99391,  0.88406,19.5, -32237.402,     46.647, 200,  27,   7,  12 ,   4 , 653  ,       -1.000
   9,  0.75000,  0.71053,  0.98935,  0.79412,26.0, -32220.301,     50.208, 200,  19,  16,  11 ,   7 , 650  ,       -1.000
  10,  0.81250,  0.76471,  0.99239,  0.86667,18.5, -31855.016,     49.358, 200,  29,   7,  10 ,   5 , 652  ,       -1.000
Avg,  0.77409,  0.72432,  0.99072,  0.83297,21.900, -32575.271,     48.515,200.000,        NaN
Std,  0.02859,  0.02082,  0.00315,  0.05227,3.499,    409.701,      4.589,  0.000,        NaN
