   1,  0.47059,  0.31250,  0.99784,  0.95238,47.0, -15583.458,     28.359, 200,  18,   4,  44 ,   1 , 461  ,       -1.000
   2,  0.43902,  0.28571,  0.99784,  0.94737,49.0, -15336.322,     28.321, 200,  15,   6,  45 ,   1 , 461  ,       -1.000
   3,  0.45882,  0.30233,  0.99784,  0.95122,47.5, -15323.506,     29.077, 200,  18,   3,  45 ,   1 , 461  ,       -1.000
   4,  0.48810,  0.32283,  1.00000,  1.00000,45.5, -15558.083,     32.674, 200,  18,   5,  43 ,   0 , 462  ,       -1.000
   5,  0.45238,  0.29688,  0.99784,  0.95000,48.0, -15418.159,     33.446, 200,  17,   4,  45 ,   1 , 461  ,       -1.000
   6,  0.45238,  0.29688,  0.99784,  0.95000,48.0, -15204.323,     29.198, 200,  17,   4,  45 ,   1 , 461  ,       -1.000
   7,  0.45238,  0.29688,  0.99784,  0.95000,48.0, -15302.350,     26.456, 200,  17,   4,  45 ,   1 , 461  ,       -1.000
   8,  0.45238,  0.29688,  0.99784,  0.95000,48.0, -15338.480,     27.405, 200,  17,   4,  45 ,   1 , 461  ,       -1.000
   9,  0.45238,  0.29688,  0.99784,  0.95000,48.0, -15513.929,     27.706, 200,  17,   4,  45 ,   1 , 461  ,       -1.000
  10,  0.44444,  0.28571,  1.00000,  1.00000,48.0, -15369.485,     28.635, 200,  15,   6,  45 ,   0 , 462  ,       -1.000
Avg,  0.45629,  0.29935,  0.99827,  0.96010,47.700, -15394.809,     29.128,200.000,        NaN
Std,  0.01318,  0.01066,  0.00087,  0.01999,0.872,    115.816,      2.118,  0.000,        NaN
