   1,  0.13750,  0.18644,  0.97991,  0.10891,772.5,-117043.194,  14463.493, 200       47   27  264  495 24143         -1.000
   2,  0.10216,  0.14019,  0.97910,  0.08036,808.0,-119157.308,  10446.011, 200       28   34  276  515 24123         -1.000
   3,  0.12348,  0.17445,  0.97849,  0.09556,812.0,-117595.015,  14437.848, 200       39   34  265  530 24108         -1.000
   4,  0.13303,  0.18323,  0.97946,  0.10442,785.0,-117038.394,  14043.938, 200       43   32  263  506 24132         -1.000
   5,  0.13048,  0.18280,  0.97861,  0.10145,805.5,-116550.046,  14574.429, 200       47   25  266  527 24111         -1.000
   6,  0.13682,  0.19189,  0.97902,  0.10631,793.5,-117223.152,  14601.121, 200       44   35  259  517 24121         -1.000
