1,0.92857,0.86667,1,1,1.5,-6832.211,0.556,7,6,1,1,0,28,-1
2,0.57143,0.66667,0.85714,0.5,8,-6910.692,0.692,10,2,4,2,4,24,-1
3,0.84615,0.84615,0.96429,0.84615,3.5,-6667.617,0.561,8,4,3,1,1,27,-1
4,0.92857,1,0.96429,0.86667,2.5,-6868.228,0.594,9,5,3,0,1,27,-1
5,0.92857,0.86667,1,1,1.5,-6766.125,0.506,7,6,1,1,0,28,-1
6,0.92308,1,0.96429,0.85714,3,-6713.161,0.661,9,4,4,0,1,27,-1
7,0.92857,0.86667,1,1,1.5,-6777.342,0.525,7,6,1,1,0,28,-1
8,0.75,0.85714,0.89286,0.66667,5,-6773.376,0.633,10,5,2,1,3,25,-1
9,0.66667,0.71429,0.89286,0.625,6,-6779.33,0.675,9,4,2,2,3,25,-1
10,0.75,0.81818,0.92857,0.69231,5.5,-6787.16,0.649,9,2,5,1,2,26,-1
Avg,0.82216,0.85024,0.94643,0.80539,3.8,-6787.524,0.605,8.5,       NaN,,,,,
Std,0.1239,0.09947,0.04858,0.1672,2.124,66.646,0.062,1.118,       NaN,,,,,
