   1,  0.40719,  0.30631,  0.99073,  0.60714,99.0, -16571.423,    357.678,  56,  34,  77,  22,2352,     -1.000
   2,  0.37647,  0.28829,  0.98863,  0.54237,106.0, -16517.725,    375.243,  59,  32,  79,  27,2347,     -1.000
   3,  0.36686,  0.27434,  0.98946,  0.55357,107.0, -16643.849,    355.437,  56,  31,  82,  25,2347,     -1.000
   4,  0.26250,  0.18919,  0.98821,  0.42857,118.0, -16722.125,    311.874,  49,  21,  90,  28,2346,     -1.000
   5,  0.32749,  0.25926,  0.98528,  0.44444,115.0, -16431.888,    405.533,  63,  28,  80,  35,2342,     -1.000
   6,  0.37576,  0.28182,  0.98989,  0.56364,103.0, -16688.068,    361.783,  55,  31,  79,  24,2351,     -1.000
   7,  0.42857,  0.31034,  0.99325,  0.69231,96.0, -16471.365,    334.017,  52,  36,  80,  16,2353,     -1.000
   8,  0.34146,  0.25688,  0.98864,  0.50909,108.0, -16655.983,    356.446,  55,  28,  81,  27,2349,     -1.000
   9,  0.43931,  0.32759,  0.99198,  0.66667,97.0, -16251.536,    366.298,  57,  38,  78,  19,2350,     -1.000
  10,  0.34940,  0.26364,  0.98863,  0.51786,108.0, -16455.737,    359.107,  56,  29,  81,  27,2348,     -1.000
Avg,  0.36750,  0.27576,  0.98947,  0.55257,105.700, -16540.970,    358.342, 55.800,       NaN
Std,  0.04924,  0.03644,  0.00209,  0.08119,6.871,    136.936,     23.134,  3.544,       NaN
