   1,  0.62264,  0.73333,  0.98025,  0.54098,80.0, -28984.633,   1088.343, 124,  66,  24,  56,2780,     -1.000
   2,  0.62264,  0.75000,  0.97956,  0.53226,80.0, -29082.228,   1142.441, 128,  66,  22,  58,2780,     -1.000
   3,  0.40976,  0.56000,  0.96913,  0.32308,121.0, -29438.105,   1170.383, 130,  42,  33,  88,2763,     -1.000
   4,  0.73786,  0.78351,  0.98834,  0.69725,54.0, -29224.488,    975.423, 111,  76,  21,  33,2796,     -1.000
   5,  0.60000,  0.73256,  0.97852,  0.50806,84.0, -29288.243,   1116.194, 124,  63,  23,  61,2779,     -1.000
   6,  0.60287,  0.74118,  0.97853,  0.50806,83.0, -29378.445,   1106.047, 126,  63,  22,  61,2780,     -1.000
   7,  0.56716,  0.64773,  0.98027,  0.50442,87.0, -28893.893,   1032.260, 117,  57,  31,  56,2782,     -1.000
   8,  0.58768,  0.69663,  0.97885,  0.50820,87.0, -29001.705,   1083.038, 124,  62,  27,  60,2777,     -1.000
   9,  0.54455,  0.67073,  0.97714,  0.45833,92.0, -29050.201,   1070.883, 122,  55,  27,  65,2779,     -1.000
  10,  0.60784,  0.72941,  0.97994,  0.52101,80.0, -29059.101,   1043.793, 119,  62,  23,  57,2784,     -1.000
Avg,  0.59030,  0.70451,  0.97905,  0.51017,84.800, -29140.104,   1082.880,122.500,       NaN
Std,  0.07724,  0.06099,  0.00439,  0.08619,15.471,    172.225,     53.537,  5.296,       NaN
