1,0.40217,0.296,0.97619,0.62712,58.5,-8184.343,6.712,15,15,7,44,11,451,-1
2,0.4382,0.31707,0.98268,0.70909,54.5,-8362.226,7.332,23,15,9,42,8,454,-1
3,0.40659,0.296,0.97835,0.64912,57.5,-8331.46,8.901,21,15,7,44,10,452,-1
4,0.39326,0.28455,0.97835,0.63636,58.5,-8439.46,4.352,15,13,9,44,10,452,-1
5,0.41489,0.30709,0.97619,0.63934,57.5,-8479.202,6.558,19,17,5,44,11,451,-1
6,0.4,0.29032,0.97835,0.64286,58,-8370.606,6.973,14,14,8,44,10,452,-1
7,0.43956,0.32258,0.98052,0.68966,55,-8301.312,4.735,23,16,8,42,9,453,-1
8,0.41111,0.30081,0.97835,0.64912,57.5,-8371.443,8.073,27,14,9,43,10,452,-1
9,0.42708,0.31783,0.97619,0.65079,56.5,-8331.535,8.933,21,19,3,44,11,451,-1
10,0.38043,0.28,0.97403,0.59322,60.5,-8315.276,6.216,20,14,7,45,12,450,-1
Avg,0.41133,0.30123,0.97792,0.64867,57.4,-8348.686,6.878,19.8,        NaN,,,,,
Std,0.01815,0.01385,0.00233,0.03024,1.655,75.773,1.466,3.945,        NaN,,,,,
