   1,  0.65714,  0.55200,  0.99477,  0.81176,39.5, -28548.871,     82.512, 200,  31,   7,  28 ,   8 ,1522  ,       -1.000
   2,  0.60185,  0.51181,  0.99216,  0.73034,45.5, -28401.248,     80.897, 200,  30,   5,  31 ,  12 ,1518  ,       -1.000
   3,  0.60748,  0.51181,  0.99281,  0.74713,44.5, -28515.095,     87.709, 200,  30,   5,  31 ,  11 ,1519  ,       -1.000
   4,  0.60748,  0.52000,  0.99216,  0.73034,45.5, -28456.537,     85.303, 200,  29,   7,  30 ,  12 ,1518  ,       -1.000
   5,  0.55556,  0.46875,  0.99085,  0.68182,50.0, -28438.490,     83.110, 200,  28,   4,  34 ,  14 ,1516  ,       -1.000
   6,  0.59130,  0.52308,  0.98954,  0.68000,48.0, -28416.242,     80.244, 200,  33,   2,  31 ,  16 ,1514  ,       -1.000
   7,  0.57798,  0.49606,  0.99085,  0.69231,48.5, -28251.529,     87.089, 200,  29,   5,  32 ,  14 ,1516  ,       -1.000
   8,  0.62385,  0.53125,  0.99281,  0.75556,43.0, -28349.959,     91.311, 200,  32,   4,  30 ,  11 ,1519  ,       -1.000
   9,  0.53982,  0.47287,  0.98824,  0.62887,53.5, -28300.029,     87.789, 200,  29,   3,  34 ,  18 ,1512  ,       -1.000
  10,  0.59813,  0.51613,  0.99150,  0.71111,47.0, -28352.539,     83.461, 200,  28,   8,  30 ,  13 ,1517  ,       -1.000
Avg,  0.59606,  0.51038,  0.99157,  0.71692,46.500, -28403.054,     84.942,200.000,        NaN
Std,  0.03155,  0.02409,  0.00174,  0.04770,3.674,     87.780,      3.331,  0.000,        NaN
