   1,  0.60109,  0.51402,  0.99117,  0.72368,73.0, -97023.848,    204.696,  22,  55,  52,  21,2357,     -1.000
   2,  0.57778,  0.49057,  0.99075,  0.70270,76.0, -96970.550,    190.759,  21,  52,  54,  22,2357,     -1.000
   3,  0.58564,  0.49533,  0.99117,  0.71622,75.0, -96709.181,    176.005,  19,  53,  54,  21,2357,     -1.000
   4,  0.61957,  0.50893,  0.99368,  0.79167,70.0, -97016.684,    198.341,  21,  57,  55,  15,2358,     -1.000
   5,  0.56180,  0.48077,  0.98992,  0.67568,78.0, -96837.841,    207.149,  22,  50,  54,  24,2357,     -1.000
   6,  0.60000,  0.49541,  0.99285,  0.76056,72.0, -97199.733,    203.592,  23,  54,  55,  17,2359,     -1.000
   7,  0.57459,  0.48598,  0.99075,  0.70270,77.0, -97141.980,    182.051,  19,  52,  55,  22,2356,     -1.000
   8,  0.58201,  0.50926,  0.98906,  0.67901,79.0, -96858.957,    236.145,  25,  55,  53,  26,2351,     -1.000
   9,  0.58242,  0.51456,  0.98908,  0.67089,76.0, -97064.077,    223.937,  24,  53,  50,  26,2356,     -1.000
  10,  0.55435,  0.49038,  0.98782,  0.63750,82.0, -96667.467,    181.266,  19,  51,  53,  29,2352,     -1.000
Avg,  0.58392,  0.49852,  0.99063,  0.70606,75.800, -96949.032,    200.394, 21.500,       NaN
Std,  0.01823,  0.01159,  0.00168,  0.04281,3.341,    167.701,     18.169,  2.012,       NaN
