   1,  0.48000,  0.51064,  0.98128,  0.45283,52.0, -27946.758,     89.560,  14,  24,  23,  29,1520,     -1.000
   2,  0.56604,  0.54545,  0.98637,  0.58824,46.0, -28059.069,     90.589,  14,  30,  25,  21,1520,     -1.000
   3,  0.51485,  0.53061,  0.98319,  0.50000,49.0, -28202.207,     85.508,  13,  26,  23,  26,1521,     -1.000
   4,  0.53465,  0.52941,  0.98511,  0.54000,47.0, -28285.324,     78.475,  12,  27,  24,  23,1522,     -1.000
   5,  0.53465,  0.52941,  0.98511,  0.54000,47.0, -27998.917,     92.711,  14,  27,  24,  23,1522,     -1.000
   6,  0.58491,  0.58491,  0.98574,  0.58491,44.0, -27989.615,     81.873,  13,  31,  22,  22,1521,     -1.000
   7,  0.48000,  0.51064,  0.98128,  0.45283,52.0, -28112.109,     91.317,  14,  24,  23,  29,1520,     -1.000
   8,  0.52941,  0.51923,  0.98510,  0.54000,48.0, -28017.178,     84.365,  13,  27,  25,  23,1521,     -1.000
   9,  0.55446,  0.56000,  0.98512,  0.54902,45.0, -28246.930,     83.671,  13,  28,  22,  23,1523,     -1.000
  10,  0.44444,  0.50000,  0.97874,  0.40000,55.0, -27922.002,     92.940,  14,  22,  22,  33,1519,     -1.000
Avg,  0.52234,  0.53203,  0.98371,  0.51478,48.500, -28078.011,     87.101, 13.400,       NaN
Std,  0.04113,  0.02425,  0.00236,  0.05870,3.324,    121.571,      4.744,  0.663,       NaN
