   1,  0.45411,  0.61039,  0.97087,  0.36154,113.0, -29126.206,    780.969,  79,  47,  30,  83,2766,     -1.000
   2,  0.46512,  0.63291,  0.96979,  0.36765,115.0, -29222.970,    874.407,  86,  50,  29,  86,2761,     -1.000
   3,  0.48341,  0.66234,  0.97087,  0.38060,109.0, -29443.270,    768.437,  80,  51,  26,  83,2766,     -1.000
   4,  0.65686,  0.74444,  0.98343,  0.58772,70.0, -29202.403,    738.691,  78,  67,  23,  47,2789,     -1.000
   5,  0.59048,  0.71264,  0.97851,  0.50407,86.0, -29444.344,    765.604,  82,  62,  25,  61,2778,     -1.000
   6,  0.46154,  0.64000,  0.97019,  0.36090,112.0, -29205.116,    856.889,  88,  48,  27,  85,2766,     -1.000
   7,  0.60302,  0.65217,  0.98342,  0.56075,79.0, -28749.327,    723.926,  77,  60,  32,  47,2787,     -1.000
   8,  0.51232,  0.65000,  0.97505,  0.42276,99.0, -28743.999,    719.876,  74,  52,  28,  71,2775,     -1.000
   9,  0.59000,  0.68605,  0.98063,  0.51754,82.0, -28963.607,    754.058,  80,  59,  27,  55,2785,     -1.000
  10,  0.61244,  0.72727,  0.97992,  0.52893,81.0, -28953.977,    780.522,  82,  64,  24,  57,2781,     -1.000
Avg,  0.54293,  0.67182,  0.97627,  0.45925,94.600, -29105.522,    776.338, 80.600,       NaN
Std,  0.07138,  0.04180,  0.00528,  0.08497,15.970,    237.293,     49.164,  3.929,       NaN
