   1,  0.52041,  0.44348,  0.99020,  0.62963,55.5, -28265.143,    321.470, 200       17   17   32   15 1515         -1.000
   2,  0.61386,  0.52542,  0.99281,  0.73810,46.0, -28340.128,    323.149, 200       24   14   28   11 1519         -1.000
   3,  0.59804,  0.51261,  0.99216,  0.71765,47.5, -28289.910,    324.027, 200       24   13   29   12 1518         -1.000
   4,  0.67000,  0.56303,  0.99542,  0.82716,39.5, -28447.075,    312.723, 200       27   13   26    7 1523         -1.000
   5,  0.61905,  0.53719,  0.99216,  0.73034,45.5, -28177.233,    315.318, 200       27   11   28   12 1518         -1.000
   6,  0.54369,  0.46667,  0.99020,  0.65116,53.0, -28211.836,    323.098, 200       22   12   32   15 1515         -1.000
   7,  0.57426,  0.49153,  0.99150,  0.69048,50.0, -28275.791,    304.539, 200       22   14   30   13 1517         -1.000
   8,  0.56122,  0.47009,  0.99216,  0.69620,50.5, -28311.617,    324.413, 200       20   15   31   12 1518         -1.000
   9,  0.60784,  0.52542,  0.99216,  0.72093,47.0, -28323.159,    326.399, 200       24   14   28   12 1518         -1.000
  10,  0.58252,  0.50000,  0.99150,  0.69767,49.0, -28410.166,    321.200, 200       24   12   30   13 1517         -1.000
Avg,  0.58909,  0.50354,  0.99203,  0.70993,48.350, -28305.206,    319.633,200.000,        NaN
Std,  0.04038,  0.03457,  0.00140,  0.05075,4.184,     77.798,      6.421,  0.000,        NaN
