   1,  0.45783,  0.31933,  0.99619,  0.80851,94.0, -16556.907,    373.220, 200       34    8   81    9 2353         -1.000
   2,  0.44578,  0.31356,  0.99534,  0.77083,97.0, -16524.924,    376.263, 200       32   10   81   11 2351         -1.000
   3,  0.46707,  0.33051,  0.99577,  0.79592,94.0, -16646.389,    370.181, 200       34   10   79   10 2352         -1.000
   4,  0.39490,  0.26496,  0.99619,  0.77500,101.0, -16713.014,    353.540, 200       25   12   86    9 2353         -1.000
   5,  0.42262,  0.29707,  0.99450,  0.73196,100.5, -16452.010,    383.872, 200       32    7   84   13 2349         -1.000
   6,  0.45342,  0.31878,  0.99577,  0.78495,96.5, -16694.134,    380.048, 200       28   17   78   10 2352         -1.000
   7,  0.45122,  0.31356,  0.99619,  0.80435,95.0, -16481.279,    362.818, 200       32   10   81    9 2353         -1.000
   8,  0.44910,  0.31646,  0.99534,  0.77320,96.5, -16654.986,    365.216, 200       33    9   81   11 2351         -1.000
   9,  0.42683,  0.29915,  0.99492,  0.74468,100.0, -16270.140,    362.186, 200       29   12   82   12 2350         -1.000
  10,  0.45342,  0.31602,  0.99619,  0.80220,95.5, -16459.075,    365.518, 200       29   15   79    9 2353         -1.000
Avg,  0.44222,  0.30894,  0.99564,  0.77916,97.000, -16545.286,    369.286,200.000,        NaN
Std,  0.02028,  0.01729,  0.00057,  0.02425,2.490,    130.011,      8.743,  0.000,        NaN
