   1,  0.59551,  0.50962,  0.99254,  0.71622,80.0,  -5509.304,    577.380, 200       45   16   51   21 2793         -1.000
   2,  0.60819,  0.52000,  0.99325,  0.73239,79.0,  -5566.660,    654.233, 200       40   24   48   19 2795         -1.000
   3,  0.59429,  0.50980,  0.99254,  0.71233,81.0,  -5480.716,    641.855, 200       42   20   50   21 2793         -1.000
   4,  0.59524,  0.50505,  0.99325,  0.72464,81.0,  -5334.090,    636.606, 200       37   26   49   19 2795         -1.000
   5,  0.54802,  0.49239,  0.98934,  0.61783,93.5,  -5955.026,    632.163, 200       35   27   50   30 2784         -1.000
   6,  0.57062,  0.50249,  0.99076,  0.66013,87.5,  -5877.592,    639.144, 200       39   23   50   26 2788         -1.000
   7,  0.56069,  0.48259,  0.99147,  0.66897,87.5,  -5525.096,    653.702, 200       37   23   52   24 2790         -1.000
   8,  0.63978,  0.58049,  0.99147,  0.71257,76.5,  -5642.087,    645.221, 200       50   19   43   24 2790         -1.000
   9,  0.52601,  0.45729,  0.99005,  0.61905,94.5,  -5688.822,    641.604, 200       33   25   54   28 2786         -1.000
  10,  0.55233,  0.48223,  0.99076,  0.64626,90.5,  -5567.276,    633.427, 200       34   27   51   26 2788         -1.000
Avg,  0.57907,  0.50419,  0.99154,  0.68104,85.100,  -5614.667,    635.534,200.000,        NaN
Std,  0.03194,  0.03070,  0.00127,  0.04169,6.086,    176.512,     20.645,  0.000,        NaN
