   1,  0.59633,  0.52846,  0.99020,  0.68421,48.5, -53837.348,     74.370, 200,  28,   9,  29 ,  15 ,1515  ,       -1.000
   2,  0.71429,  0.64516,  0.99346,  0.80000,36.0, -53615.956,     78.826, 200,  36,   8,  22 ,  10 ,1520  ,       -1.000
   3,  0.70435,  0.64800,  0.99216,  0.77143,37.5, -53731.324,     78.779, 200,  37,   7,  22 ,  12 ,1518  ,       -1.000
   4,  0.57759,  0.51938,  0.98824,  0.65049,50.5, -53976.602,     74.548, 200,  32,   3,  31 ,  18 ,1512  ,       -1.000
   5,  0.65789,  0.59055,  0.99150,  0.74257,41.5, -53908.232,     75.788, 200,  35,   5,  26 ,  13 ,1517  ,       -1.000
   6,  0.60000,  0.52381,  0.99085,  0.70213,47.0, -53950.117,     76.035, 200,  30,   6,  30 ,  14 ,1516  ,       -1.000
   7,  0.66379,  0.60630,  0.99085,  0.73333,41.5, -54482.451,     76.523, 200,  36,   5,  25 ,  14 ,1516  ,       -1.000
   8,  0.54867,  0.49206,  0.98758,  0.62000,54.0, -54447.472,     74.115, 200,  28,   6,  32 ,  19 ,1511  ,       -1.000
   9,  0.68103,  0.63200,  0.99085,  0.73832,40.5, -53940.280,     73.871, 200,  36,   7,  23 ,  14 ,1516  ,       -1.000
  10,  0.62500,  0.56452,  0.99020,  0.70000,46.0, -54118.407,     75.785, 200,  31,   8,  27 ,  15 ,1515  ,       -1.000
Avg,  0.63689,  0.57502,  0.99059,  0.71425,44.300, -54000.819,     75.864,200.000,        NaN
Std,  0.05301,  0.05440,  0.00163,  0.05155,5.528,    266.113,      1.695,  0.000,        NaN
