   1,  0.75949,  0.73171,  0.98782,  0.78947,24.0, -10956.417,     59.761, 200,  25,  10,  11 ,   8 , 649  ,       -1.000
   2,  0.86250,  0.81176,  0.99543,  0.92000,14.5, -10690.052,     51.940, 200,  31,   7,   8 ,   3 , 654  ,       -1.000
   3,  0.70130,  0.65854,  0.98630,  0.75000,28.0, -10955.127,     58.291, 200,  22,  10,  14 ,   9 , 648  ,       -1.000
   4,  0.87952,  0.85882,  0.99391,  0.90123,13.5, -10671.240,     56.162, 200,  33,   7,   6 ,   4 , 653  ,       -1.000
   5,  0.78947,  0.78947,  0.98782,  0.78947,24.0, -10840.043,     57.774, 200,  22,  16,   8 ,   8 , 649  ,       -1.000
   6,  0.80769,  0.79747,  0.98935,  0.81818,21.5, -10601.748,     56.713, 200,  25,  13,   8 ,   7 , 650  ,       -1.000
   7,  0.84416,  0.78313,  0.99543,  0.91549,16.5, -10580.972,     57.124, 200,  28,   9,   9 ,   3 , 654  ,       -1.000
   8,  0.81250,  0.78313,  0.99087,  0.84416,19.5, -10989.496,     56.138, 200,  28,   9,   9 ,   6 , 651  ,       -1.000
   9,  0.79487,  0.75610,  0.99087,  0.83784,21.0, -10770.225,     56.933, 200,  26,  10,  10 ,   6 , 651  ,       -1.000
  10,  0.87952,  0.83908,  0.99543,  0.92405,12.5, -10785.233,     53.793, 200,  34,   5,   7 ,   3 , 654  ,       -1.000
Avg,  0.81310,  0.78092,  0.99132,  0.84899,19.500, -10784.055,     56.463,200.000,        NaN
Std,  0.05340,  0.05364,  0.00334,  0.05984,4.879,    141.616,      2.108,  0.000,        NaN
