   1,  0.71084,  0.58416,  0.99080,  0.90769,25.5, -16157.006,     44.305, 200,  28,   3,  21 ,   3 , 323  ,       -1.000
   2,  0.71765,  0.60396,  0.98773,  0.88406,25.5, -16000.277,     46.648, 200,  29,   3,  20 ,   4 , 322  ,       -1.000
   3,  0.72840,  0.60825,  0.99080,  0.90769,25.5, -16158.975,     51.251, 200,  26,   7,  19 ,   3 , 323  ,       -1.000
   4,  0.77381,  0.64356,  0.99693,  0.97015,20.5, -16098.166,     46.798, 200,  31,   3,  18 ,   1 , 325  ,       -1.000
   5,  0.74699,  0.63265,  0.99080,  0.91176,24.0, -16125.972,     47.890, 200,  28,   6,  18 ,   3 , 323  ,       -1.000
   6,  0.74699,  0.62000,  0.99387,  0.93939,23.0, -16271.308,     45.731, 200,  29,   4,  19 ,   2 , 324  ,       -1.000
   7,  0.73418,  0.60417,  0.99387,  0.93548,25.0, -16018.142,     44.729, 200,  25,   8,  19 ,   2 , 324  ,       -1.000
   8,  0.73171,  0.60000,  0.99387,  0.93750,24.0, -16130.187,     43.845, 200,  28,   4,  20 ,   2 , 324  ,       -1.000
   9,  0.72840,  0.60825,  0.99080,  0.90769,25.5, -15991.549,     45.995, 200,  26,   7,  19 ,   3 , 323  ,       -1.000
  10,  0.75000,  0.62376,  0.99387,  0.94030,22.5, -16063.766,     45.181, 200,  30,   3,  19 ,   2 , 324  ,       -1.000
Avg,  0.73690,  0.61288,  0.99233,  0.92417,24.100, -16101.535,     46.237,200.000,        NaN
Std,  0.01722,  0.01640,  0.00247,  0.02343,1.594,     82.073,      2.037,  0.000,        NaN
