   1,  0.64563,  0.64251,  0.98721,  0.64878,81.5, -29699.893,    132.812, 200,  58,  17,  37 ,  36 ,2778  ,       -1.000
   2,  0.57870,  0.60976,  0.98188,  0.55066,100.5, -30195.770,    132.046, 200,  53,  19,  40 ,  51 ,2763  ,       -1.000
   3,  0.73832,  0.74528,  0.98969,  0.73148,62.0, -29799.397,    133.428, 200,  73,  12,  27 ,  29 ,2785  ,       -1.000
   4,  0.63507,  0.63810,  0.98614,  0.63208,84.0, -30419.709,    135.405, 200,  60,  14,  38 ,  39 ,2775  ,       -1.000
   5,  0.69604,  0.71818,  0.98650,  0.67521,71.0, -29886.954,    137.818, 200,  77,   4,  31 ,  38 ,2776  ,       -1.000
   6,  0.66507,  0.68473,  0.98650,  0.64651,80.5, -30412.649,    138.263, 200,  59,  21,  32 ,  38 ,2776  ,       -1.000
   7,  0.66351,  0.66667,  0.98721,  0.66038,78.0, -29574.562,    134.008, 200,  63,  14,  35 ,  36 ,2778  ,       -1.000
   8,  0.69951,  0.66981,  0.99076,  0.73196,67.0, -29543.684,    139.088, 200,  65,  12,  35 ,  26 ,2788  ,       -1.000
   9,  0.64929,  0.64929,  0.98685,  0.64929,80.5, -29808.075,    140.323, 200,  62,  13,  37 ,  37 ,2777  ,       -1.000
  10,  0.60386,  0.59809,  0.98579,  0.60976,89.5, -29637.702,    136.198, 200,  55,  15,  42 ,  40 ,2774  ,       -1.000
Avg,  0.65750,  0.66224,  0.98685,  0.65361,79.450, -29897.839,    135.939,200.000,        NaN
Std,  0.04435,  0.04315,  0.00224,  0.05079,10.508,    313.177,      2.709,  0.000,        NaN
