   1,  0.47080,  0.41956,  0.99533,  0.53629,320.0, -51624.533,    460.479, 200, 112,  42, 184 , 115 ,24523  ,       -1.000
   2,  0.51049,  0.45342,  0.99578,  0.58400,296.0, -50795.051,    421.488, 200, 130,  32, 176 , 104 ,24534  ,       -1.000
   3,  0.52901,  0.48137,  0.99558,  0.58712,292.0, -51082.369,    461.657, 200, 139,  32, 167 , 109 ,24529  ,       -1.000
   4,  0.51515,  0.47368,  0.99521,  0.56458,303.0, -51127.643,    433.171, 200, 138,  30, 170 , 118 ,24520  ,       -1.000
   5,  0.51557,  0.47302,  0.99537,  0.56654,303.0, -50822.613,    467.558, 200, 126,  46, 166 , 114 ,24524  ,       -1.000
   6,  0.50259,  0.45827,  0.99529,  0.55641,308.5, -51251.858,    426.056, 200, 125,  41, 172 , 116 ,24522  ,       -1.000
   7,  0.53345,  0.47773,  0.99586,  0.60388,284.5, -50982.893,    465.558, 200, 143,  25, 170 , 102 ,24536  ,       -1.000
   8,  0.48339,  0.44977,  0.99460,  0.52244,325.5, -51147.100,    516.248, 200, 131,  29, 178 , 133 ,24505  ,       -1.000
   9,  0.53833,  0.48661,  0.99586,  0.60234,285.5, -50618.802,    471.562, 200, 134,  41, 163 , 102 ,24536  ,       -1.000
  10,  0.49228,  0.44914,  0.99513,  0.54459,314.5, -51176.032,    459.948, 200, 125,  37, 176 , 120 ,24518  ,       -1.000
Avg,  0.50911,  0.46226,  0.99540,  0.56682,303.250, -51062.889,    458.373,200.000,        NaN
Std,  0.02092,  0.01921,  0.00037,  0.02618,13.325,    266.214,     25.918,  0.000,        NaN
