   1,  0.66854,  0.58049,  0.99431,  0.78808,68.5, -10594.703,    132.313, 200       50   19   43   16 2798         -1.000
   2,  0.60428,  0.53052,  0.99147,  0.70186,79.5, -10354.680,    194.613, 200       51   11   50   24 2790         -1.000
   3,  0.64000,  0.56566,  0.99289,  0.73684,76.0, -10873.180,    228.229, 200       43   26   43   20 2794         -1.000
   4,  0.66120,  0.58454,  0.99325,  0.76101,70.5, -10560.392,    223.422, 200       52   17   43   19 2795         -1.000
   5,  0.62903,  0.56522,  0.99147,  0.70909,77.5, -10737.350,    230.506, 200       50   17   45   24 2790         -1.000
   6,  0.54971,  0.48958,  0.99005,  0.62667,93.0, -10643.791,    211.885, 200       31   32   49   28 2786         -1.000
   7,  0.60920,  0.53000,  0.99254,  0.71622,80.0, -10746.582,    213.125, 200       41   24   47   21 2793         -1.000
   8,  0.58152,  0.51691,  0.99041,  0.66460,85.5, -10643.959,    195.551, 200       45   17   50   27 2787         -1.000
   9,  0.57923,  0.51961,  0.99005,  0.65432,87.0, -11008.051,    212.554, 200       43   20   49   28 2786         -1.000
  10,  0.67368,  0.61538,  0.99218,  0.74419,70.0, -10684.990,    223.810, 200       56   16   40   22 2792         -1.000
Avg,  0.61964,  0.54979,  0.99186,  0.71029,78.750, -10684.768,    206.601,200.000,        NaN
Std,  0.03983,  0.03650,  0.00136,  0.04775,7.600,    168.071,     27.402,  0.000,        NaN
