   1,  0.55515,  0.51424,  0.99590,  0.60314,285.5,-101324.614,    668.494, 200      114   79  145  101 24537         -1.000
   2,  0.54724,  0.51082,  0.99566,  0.58925,291.5,-100942.526,    719.596, 200      116   75  147  107 24531         -1.000
   3,  0.58824,  0.54817,  0.99614,  0.63462,268.0,-100750.069,    717.777, 200      128   74  136   95 24543         -1.000
   4,  0.56514,  0.50658,  0.99647,  0.63900,271.0,-100866.332,    725.502, 200      120   68  150   87 24551         -1.000
   5,  0.52870,  0.49032,  0.99541,  0.57358,299.0,-100795.139,    785.040, 200      124   56  158  113 24525         -1.000
   6,  0.58407,  0.54455,  0.99606,  0.62977,270.0,-100912.966,    770.233, 200      130   70  138   97 24541         -1.000
   7,  0.56036,  0.50242,  0.99635,  0.63340,272.5,-100546.980,    718.955, 200      127   57  154   90 24548         -1.000
   8,  0.53748,  0.48675,  0.99602,  0.60000,289.0,-100936.180,    891.116, 200      111   72  155   98 24540         -1.000
   9,  0.54991,  0.51475,  0.99558,  0.59023,290.0,-100242.261,    918.305, 200      124   66  148  109 24529         -1.000
  10,  0.54662,  0.49421,  0.99614,  0.61145,283.5,-100624.373,    698.944, 200      114   71  153   95 24543         -1.000
Avg,  0.55629,  0.51128,  0.99597,  0.61044,282.000,-100794.144,    761.396,200.000,        NaN
Std,  0.01794,  0.01980,  0.00032,  0.02163,10.286,    271.910,     78.330,  0.000,        NaN
