   1,  0.55522,  0.57764,  0.99342,  0.53448,314.0, -99513.949,  11773.040, 100      170   32  136  162 24476         -1.000
   2,  0.55860,  0.57795,  0.99367,  0.54050,310.5,-100125.221,  12395.277, 100      163   41  134  156 24482         -1.000
   3,  0.56825,  0.58833,  0.99363,  0.54950,303.5, -99980.141,  12426.644, 100      179   25  134  157 24481         -1.000
   4,  0.55690,  0.57433,  0.99367,  0.54050,310.5, -99727.107,  13025.328, 100      165   37  136  156 24482         -1.000
   5,  0.52899,  0.56414,  0.99253,  0.49795,339.5,-100284.607,  11850.477, 100      168   29  141  184 24454         -1.000
   6,  0.53267,  0.57781,  0.99221,  0.49407,342.5,-100568.491,  13766.878, 100      174   27  137  192 24446         -1.000
   7,  0.59578,  0.62009,  0.99403,  0.57329,287.5, -99125.542,  12093.571, 100      178   39  121  147 24491         -1.000
   8,  0.55360,  0.58631,  0.99306,  0.52434,320.5, -99908.013,  11779.421, 100      172   33  133  171 24467         -1.000
   9,  0.54572,  0.57812,  0.99298,  0.51676,326.0,-100064.205,  11818.439, 100      167   36  135  173 24465         -1.000
  10,  0.55405,  0.57032,  0.99359,  0.53869,311.5, -99051.257,  11417.992, 100      170   29  139  158 24480         -1.000
Avg,  0.55498,  0.58151,  0.99328,  0.53101,316.600, -99834.853,  12234.707,100.000,        NaN
Std,  0.01766,  0.01445,  0.00054,  0.02255,15.570,    462.127,    668.096,  0.000,        NaN
