1,0.63291,0.52083,0.9816,0.80645,33,-8717.261,30.089,33,21,8,23,6,320,-1
2,0.65823,0.54167,0.98466,0.83871,31,-8623.512,24.272,23,22,8,22,5,321,-1
3,0.66234,0.53684,0.98773,0.86441,30.5,-8730.36,32.284,24,21,9,22,4,322,-1
4,0.64103,0.52083,0.98466,0.83333,32,-8660.61,18.909,23,21,8,23,5,321,-1
5,0.64634,0.52475,0.98466,0.84127,30.5,-8683.437,14.376,25,25,3,24,5,321,-1
6,0.67901,0.56701,0.98466,0.84615,29.5,-8732.459,23.05,27,24,7,21,5,321,-1
1,0.63291,0.52083,0.9816,0.80645,33,-8717.261,31.278,33,21,8,23,6,320,-1
2,0.65823,0.54167,0.98466,0.83871,31,-8623.512,23.341,23,22,8,22,5,321,-1
3,0.66234,0.53684,0.98773,0.86441,30.5,-8730.36,30.526,24,21,9,22,4,322,-1
4,0.64103,0.52083,0.98466,0.83333,32,-8660.61,18.824,23,21,8,23,5,321,-1
5,0.64634,0.52475,0.98466,0.84127,30.5,-8683.437,13.869,25,25,3,24,5,321,-1
6,0.67901,0.56701,0.98466,0.84615,29.5,-8732.459,21.323,27,24,7,21,5,321,-1
7,0.66667,0.53191,0.9908,0.89286,30,-8622.501,17.546,19,20,10,22,3,323,-1
8,0.67073,0.54455,0.98773,0.87302,28.5,-8535.804,14.038,33,26,3,23,4,322,-1
9,0.68831,0.55789,0.9908,0.89831,28.5,-8781.7,16.475,23,22,9,21,3,323,-1
10,0.67949,0.54639,0.9908,0.89831,28.5,-8657.275,12.452,19,23,7,22,3,323,-1
Avg,0.66251,0.53927,0.98681,0.85928,30.2,-8674.492,19.967,24.9,        NaN,,,,,
Std,0.01711,0.01467,0.00308,0.02962,1.453,67.015,6.331,4.657,        NaN,,,,,
