   1,  0.64706,  0.67901,  0.97412,  0.61798,35.5, -11308.807,    110.409, 200       22   11   13   17  640         -1.000
   2,  0.66250,  0.68831,  0.97717,  0.63855,34.5, -11271.169,    104.835, 200       19   15   12   15  642         -1.000
   3,  0.58140,  0.59524,  0.97108,  0.56818,40.0, -11190.644,    105.147, 200       21    8   17   19  638         -1.000
   4,  0.72152,  0.68675,  0.98630,  0.76000,26.5, -11087.143,    105.444, 200       24    9   13    9  648         -1.000
   5,  0.48837,  0.52500,  0.96195,  0.45652,50.0, -11349.673,    112.149, 200       15   12   19   25  632         -1.000
   6,  0.47727,  0.52500,  0.95890,  0.43750,52.0, -11136.080,    111.463, 200       15   12   19   27  630         -1.000
   7,  0.56098,  0.57500,  0.97108,  0.54762,42.0, -11301.553,    109.820, 200       17   12   17   19  638         -1.000
   8,  0.63095,  0.62353,  0.97717,  0.63855,34.5, -11244.376,    109.854, 200       23    7   16   15  642         -1.000
   9,  0.53086,  0.55844,  0.96804,  0.50588,45.5, -11212.477,    114.177, 200       14   15   17   21  636         -1.000
  10,  0.56667,  0.60000,  0.96651,  0.53684,42.5, -11528.701,    112.204, 200       22    7   17   22  635         -1.000
Avg,  0.58676,  0.60563,  0.97123,  0.57076,40.300, -11263.062,    109.550,200.000,        NaN
Std,  0.07441,  0.05952,  0.00759,  0.09162,7.393,    117.017,      3.134,  0.000,        NaN
