   1,  0.37805,  0.24800,  0.99134,  0.79487,54.5, -15930.767,     54.899, 200       12    7   47    4  458         -1.000
   2,  0.43902,  0.28571,  0.99784,  0.94737,49.0, -15358.695,     49.351, 200       15    6   45    1  461         -1.000
   3,  0.43902,  0.28571,  0.99784,  0.94737,49.0, -15327.765,     58.065, 200       15    6   45    1  461         -1.000
   4,  0.43750,  0.28455,  0.99784,  0.94595,49.5, -15592.207,     54.377, 200       13    9   44    1  461         -1.000
   5,  0.44706,  0.29688,  0.99567,  0.90476,49.0, -15448.534,     56.565, 200       17    4   45    2  460         -1.000
   6,  0.45238,  0.29688,  0.99784,  0.95000,48.0, -15232.561,     53.283, 200       17    4   45    1  461         -1.000
   7,  0.44578,  0.29134,  0.99784,  0.94872,48.5, -15291.748,     51.812, 200       16    5   45    1  461         -1.000
   8,  0.43902,  0.28571,  0.99784,  0.94737,49.0, -15436.916,     56.748, 200       15    6   45    1  461         -1.000
   9,  0.39024,  0.25806,  0.99134,  0.80000,54.0, -15573.142,     60.196, 200       12    8   46    4  458         -1.000
  10,  0.44048,  0.28682,  0.99784,  0.94872,48.5, -15358.814,     54.922, 200       17    3   46    1  461         -1.000
Avg,  0.43086,  0.28197,  0.99632,  0.91351,49.900, -15455.115,     55.022,200.000,        NaN
Std,  0.02392,  0.01526,  0.00257,  0.05945,2.211,    192.445,      2.955,  0.000,        NaN
