   1,  0.07887,  0.12037,  0.97459,  0.05865,925.0,-122431.570,  13767.340, 200       25   28  285  626 24012         -1.000
   2,  0.09285,  0.13202,  0.97711,  0.07160,858.5,-122362.674,  16268.530, 200       35   17  286  564 24074         -1.000
