Asia,INS,Water,Alarm,Hailfinder,HEPAR,Pathfinder,AND
0.9285700000000001,,,,,,,
0.73333,,,,,,,
0.9285700000000001,,,,,,,
0.9333299999999999,,,,,,,
0.9285700000000001,,,,,,,
0.9333299999999999,,,,,,,
0.9333299999999999,,,,,,,
0.84615,,,,,,,
0.9285700000000001,,,,,,,
0.9285700000000001,,,,,,,
