1,0.49112,0.33878,0.99788,0.89247,86.5,-16554.479,56.924,200,41,1,81,5,2357,-1
2,0.47953,0.33884,0.99619,0.82,91,-16515.461,55.011,200,39,4,80,9,2353,-1
3,0.45562,0.3195,0.99577,0.79381,94.5,-16638.216,58.426,200,36,5,82,10,2352,-1
4,0.43902,0.29508,0.99746,0.85714,93,-16703.494,53.175,200,35,2,86,6,2356,-1
5,0.46199,0.3278,0.99534,0.78218,94.5,-16431.05,60.14,200,37,5,81,11,2351,-1
6,0.48521,0.34167,0.99661,0.83673,90,-16677.008,58.37,200,38,6,79,8,2354,-1
7,0.46386,0.31687,0.99746,0.86517,90.5,-16475.008,54.6,200,37,3,83,6,2356,-1
8,0.4759,0.3278,0.99746,0.86813,89.5,-16644.758,55.795,200,37,5,81,6,2356,-1
9,0.47619,0.32787,0.99746,0.86957,89,-16259.719,56.308,200,39,2,82,6,2356,-1
10,0.48171,0.3251,0.99873,0.92941,86.5,-16450.571,57.435,200,38,3,82,3,2359,-1
Avg,0.47102,0.32593,0.99704,0.85146,90.5,-16534.976,56.618,200,        NaN,,,,,
Std,0.01495,0.01291,0.00098,0.04233,2.72,130.127,1.97,0,        NaN,,,,,
