   1,  0.54128,  0.56731,  0.98045,  0.51754,108.0, -30845.292,   2141.706, 200       51   16   45   55 2759         -1.000
   2,  0.58685,  0.61576,  0.98259,  0.56054,98.5, -31444.950,   2311.609, 200       52   21   39   49 2765         -1.000
   3,  0.51502,  0.57692,  0.97548,  0.46512,121.0, -31308.084,   2152.849, 200       52   16   44   69 2745         -1.000
   4,  0.58216,  0.61386,  0.98223,  0.55357,100.0, -31758.550,   2125.944, 200       51   22   39   50 2764         -1.000
   5,  0.62911,  0.67000,  0.98365,  0.59292,91.0, -30990.061,   2115.844, 200       55   24   33   46 2768         -1.000
   6,  0.53333,  0.55446,  0.98117,  0.51376,109.0, -31579.791,   2108.480, 200       45   22   45   53 2761         -1.000
   7,  0.59722,  0.63547,  0.98223,  0.56332,97.5, -31339.324,   2114.112, 200       54   21   37   50 2764         -1.000
   8,  0.50435,  0.58000,  0.97441,  0.44615,126.0, -31156.186,   2133.156, 200       46   24   42   72 2742         -1.000
   9,  0.53456,  0.56863,  0.97974,  0.50435,111.0, -31678.815,   2120.004, 200       48   20   44   57 2757         -1.000
  10,  0.53913,  0.60194,  0.97690,  0.48819,115.0, -30962.327,   2113.977, 200       53   18   41   65 2749         -1.000
Avg,  0.55630,  0.59843,  0.97989,  0.52055,107.700, -31306.338,   2143.768,200.000,        NaN
Std,  0.03808,  0.03411,  0.00305,  0.04442,10.510,    298.630,     57.484,  0.000,        NaN
