1,0.44928,0.43937,0.99334,0.45964,362.5,-102970.729,27703.104, 200      119   41  178  164 24474         -1.000
2,0.49109,0.47717,0.99399,0.50584,334.5,-102478.506,32895.251, 200      131   41  166  148 24490         -1.000
3,0.55041,0.51628,0.99529,0.58938,287.5,-101802.014,29358.272, 200      151   31  156  116 24522         -1.000
4,0.54146,0.51468,0.99493,0.57118,296.5,-100688.152,25964.615, 200      152   29  157  125 24513         -1.000
5,0.47533,0.45512,0.99407,0.49742,339.5,-103094.787,28389.101, 200      124   41  173  146 24492         -1.000
6,0.48567,0.47881,0.99363,0.49273,342.5,-102832.43,33346.244, 200      133   39  166  157 24481         -1.000
7,0.47619,0.4717,0.99342,0.48077,350,-102548.876,33375.251, 200      130   40  168  162 24476         -1.000
8,0.47596,0.46047,0.99379,0.49254,342.5,-102028.818,28602.327, 200      133   31  174  153 24485         -1.000
9,0.48768,0.47368,0.99403,0.50254,336.5,-103100.421,32070.468, 200      124   49  165  147 24491         -1.000
10,0.47826,0.44548,0.99456,0.51625,329,-102369.305,23696.395, 200      126   34  178  134 24504         -1.000
Avg,0.49113,0.47328,0.99411,0.51083,332.1,-102391.404,29540.103,200
Std,0.02951,0.02455,0.00061,0.03782,21.925,702.877,3152.772,0
