   1,  0.46193,  0.42326,  0.98436,  0.50838,110.5, -11024.469,   1952.472, 200       41    9   62   44 2770         -1.000
   2,  0.45161,  0.40777,  0.98543,  0.50602,111.0, -11194.251,   1956.825, 200       33   18   61   41 2773         -1.000
   3,  0.40642,  0.38384,  0.98223,  0.43182,124.0, -11726.123,   2032.348, 200       25   26   61   50 2764         -1.000
   4,  0.55319,  0.50485,  0.98827,  0.61176,93.0, -11094.719,   2017.922, 200       43   18   51   33 2781         -1.000
   5,  0.49206,  0.44928,  0.98614,  0.54386,104.5, -11443.575,   2107.794, 200       38   17   57   39 2775         -1.000
   6,  0.57949,  0.54067,  0.98792,  0.62431,89.5, -10812.195,   2081.084, 200       49   15   48   34 2780         -1.000
   7,  0.47644,  0.43541,  0.98543,  0.52601,107.5, -11077.572,   2020.931, 200       38   15   59   41 2773         -1.000
   8,  0.45856,  0.40097,  0.98721,  0.53548,106.5, -11235.186,   2176.936, 200       33   17   62   36 2778         -1.000
   9,  0.37363,  0.34000,  0.98294,  0.41463,126.0, -12039.178,   2546.379, 200       22   24   66   48 2766         -1.000
  10,  0.53846,  0.50239,  0.98650,  0.58011,97.5, -11393.878,   2297.940, 200       45   15   52   38 2776         -1.000
Avg,  0.47918,  0.43884,  0.98564,  0.52824,107.000, -11304.115,   2119.063,200.000
Std,  0.06095,  0.05859,  0.00190,  0.06503,11.303,    343.233,    173.484,  0.000
