   1,  0.58442,  0.45455,  0.98466,  0.81818,34.5,  -8821.466,     28.198, 200,  20,   5,  27 ,   5 , 321  ,       -1.000
   2,  0.64384,  0.51648,  0.98773,  0.85455,32.5,  -8549.940,     32.521, 200,  17,  13,  22 ,   4 , 322  ,       -1.000
   3,  0.56944,  0.44086,  0.98466,  0.80392,36.5,  -8764.339,     30.872, 200,  15,  11,  26 ,   5 , 321  ,       -1.000
   4,  0.63636,  0.50515,  0.98773,  0.85965,31.5,  -8595.329,     27.541, 200,  21,   7,  24 ,   4 , 322  ,       -1.000
   5,  0.57534,  0.44681,  0.98466,  0.80769,36.0,  -8936.616,     25.829, 200,  16,  10,  26 ,   5 , 321  ,       -1.000
   6,  0.63235,  0.48315,  0.99387,  0.91489,32.5,  -8816.797,     28.339, 200,  14,  15,  23 ,   2 , 324  ,       -1.000
   7,  0.65789,  0.52083,  0.99080,  0.89286,30.0,  -8848.844,     26.389, 200,  21,   8,  23 ,   3 , 323  ,       -1.000
   8,  0.68000,  0.53684,  0.99387,  0.92727,28.5,  -8478.291,     29.900, 200,  21,   9,  22 ,   2 , 324  ,       -1.000
   9,  0.65333,  0.51579,  0.99080,  0.89091,30.5,  -8739.566,     28.719, 200,  20,   9,  23 ,   3 , 323  ,       -1.000
  10,  0.65333,  0.51579,  0.99080,  0.89091,30.5,  -8651.619,     29.070, 200,  20,   9,  23 ,   3 , 323  ,       -1.000
Avg,  0.62863,  0.49363,  0.98896,  0.86608,32.300,  -8720.281,     28.738,200.000,        NaN
Std,  0.03649,  0.03295,  0.00342,  0.04221,2.512,    138.960,      1.902,  0.000,        NaN
